,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,stage,jpg_url,img_num,breed
355,756526248105566208,2016-07-22 16:28:07+00:00,http://twitter.com/download/iphone,All hail sky doggo. 13/10 would jump super high to pet https://t.co/CsLRpqdeTF,13,10,None,4169,11506,others,,,
356,678334497360859136,2015-12-19 22:02:01+00:00,http://twitter.com/download/iphone,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,10,10,Rosie,304,1427,others,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,1.0,Norfolk_terrier
357,728409960103686147,2016-05-06 02:24:02+00:00,http://twitter.com/download/iphone,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,10,10,Wallace,2269,5383,others,,,
358,674767892831932416,2015-12-10 01:49:36+00:00,http://twitter.com/download/iphone,This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD,12,10,None,883,1981,others,,,
359,683142553609318400,2016-01-02 04:27:31+00:00,http://twitter.com/download/iphone,Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution https://t.co/hhIA3coiAJ,9,10,Brandy,1173,3162,pupper,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,1.0,Leonberg
360,808106460588765185,2016-12-12 00:29:28+00:00,http://twitter.com/download/iphone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12,10,None,2525,9701,pupper,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1.0,Golden_retriever
361,674008982932058114,2015-12-07 23:33:58+00:00,http://twitter.com/download/iphone,This pup is sad bc he didn't get to be the toy car. Also he has shitty money management skills. 10/10 still cute tho https://t.co/PiSXXZjDSJ,10,10,None,393,1297,others,,,
362,673715861853720576,2015-12-07 04:09:13+00:00,http://twitter.com/download/iphone,This is a heavily opinionated dog. Loves walls. Nobody knows how the hair works. Always ready for a kiss. 4/10 https://t.co/dFiaKZ9cDl,4,10,a,2303,3815,others,,,
363,725786712245440512,2016-04-28 20:40:11+00:00,http://twitter.com/download/iphone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11,10,Lillie,1527,4537,pupper,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,1.0,Chow
364,671561002136281088,2015-12-01 05:26:34+00:00,http://twitter.com/download/iphone,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 https://t.co/q6RsuOVYwU,13,10,the,7931,13679,others,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,1.0,Gordon_setter
365,671141549288370177,2015-11-30 01:39:49+00:00,http://twitter.com/download/iphone,Neat pup here. Enjoys lettuce. Long af ears. Short lil legs. Hops surprisingly high for dog. 9/10 still very petable https://t.co/HYR611wiA4,9,10,None,713,1246,others,,,
366,773547596996571136,2016-09-07 15:44:53+00:00,http://twitter.com/download/iphone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11,10,Chelsea,7126,24553,others,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1.0,Norwegian_elkhound
367,699779630832685056,2016-02-17 02:17:19+00:00,http://twitter.com/download/iphone,Take all my money. 10/10 https://t.co/B28ebc5LzQ,10,10,None,1397,3039,others,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,1.0,Malinois
368,666430724426358785,2015-11-17 01:40:41+00:00,http://twitter.com/download/iphone,Oh boy what a pup! Sunglasses take this one to the next level. Weirdly folds front legs. Pretty big. 6/10 https://t.co/yECbFrSArM,6,10,None,204,330,others,,,
369,827653905312006145,2017-02-03 23:04:02+00:00,http://twitter.com/download/iphone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12,10,Boots,3433,16983,others,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1.0,Collie
370,768970937022709760,2016-08-26 00:38:52+00:00,http://twitter.com,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,12,10,Kirby,7574,16017,others,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1.0,Pomeranian
371,741743634094141440,2016-06-11 21:27:17+00:00,http://twitter.com/download/iphone,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,11,10,Aqua,3144,8945,others,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1.0,Labrador_retriever
372,749395845976588288,2016-07-03 00:14:27+00:00,http://twitter.com/download/iphone,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,10,10,George,3951,9488,others,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,1.0,Pomeranian
373,780601303617732608,2016-09-27 02:53:48+00:00,http://twitter.com/download/iphone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,10,Hercules,3839,13525,others,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1.0,Saint_bernard
374,784183165795655680,2016-10-07 00:06:50+00:00,http://vine.co,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,12,10,Reginald,9374,22513,puppo,,,
375,681193455364796417,2015-12-27 19:22:30+00:00,http://twitter.com/download/iphone,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10 https://t.co/oBlgL9nxpx,11,10,Aspen,1691,4077,others,https://pbs.twimg.com/media/CXQV03pWYAAVniz.jpg,1.0,Pomeranian
376,813081950185472002,2016-12-25 18:00:17+00:00,http://twitter.com/download/iphone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11,10,Baron,3220,10989,others,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2.0,Doberman
377,796125600683540480,2016-11-08 23:01:49+00:00,http://twitter.com/download/iphone,"#ImWithThor 13/10
https://t.co/a18mzkhTf6",13,10,None,2079,5511,others,,,
378,841320156043304961,2017-03-13 16:08:50+00:00,http://twitter.com/download/iphone,"We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K",12,10,None,6080,21402,others,,,
379,696877980375769088,2016-02-09 02:07:12+00:00,http://twitter.com/download/iphone,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,9,10,Misty,802,2689,others,,,
380,786286427768250368,2016-10-12 19:24:27+00:00,http://vine.co,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,12,10,Arnie,3352,8930,others,,,
381,668291999406125056,2015-11-22 04:56:43+00:00,http://twitter.com/download/iphone,I can't do better than he did. 10/10 https://t.co/fM0KXns7Or,10,10,None,34,264,others,,,
382,692828166163931137,2016-01-28 21:54:41+00:00,http://twitter.com/download/iphone,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,12,10,None,998,3148,others,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,1.0,Samoyed
383,785639753186217984,2016-10-11 00:34:48+00:00,http://twitter.com/download/iphone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,10,10,Pinot,2561,8735,doggo,,,
384,766008592277377025,2016-08-17 20:27:34+00:00,http://twitter.com/download/iphone,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,11,10,Angel,571,4149,others,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,1.0,Welsh_springer_spaniel
385,838952994649550848,2017-03-07 03:22:35+00:00,http://twitter.com/download/iphone,SHE MISPLACED HER HOOMAN 13/10 MISTAKES HAPPEN https://t.co/ngAxYLVYHP,13,10,None,4505,21289,others,,,
386,700847567345688576,2016-02-20 01:00:55+00:00,http://twitter.com/download/iphone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10,10,Crouton,558,2637,others,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1.0,Rhodesian_ridgeback
387,689993469801164801,2016-01-21 02:10:37+00:00,http://vine.co,Here we are witnessing a rare High Stepping Alaskan Floofer. 12/10 dangerously petable (vid by @TheMrsNux) https://t.co/K4s9IJh2jm,12,10,None,518,1618,others,,,
388,689659372465688576,2016-01-20 04:03:02+00:00,http://twitter.com/download/iphone,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,8,10,Ricky,4412,11394,others,,,
389,674638615994089473,2015-12-09 17:15:54+00:00,http://twitter.com/download/iphone,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,12,10,None,650,1806,others,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1.0,Pomeranian
390,724046343203856385,2016-04-24 01:24:35+00:00,http://twitter.com/download/iphone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10,10,Sarge,620,2901,others,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,1.0,Boxer
391,667502640335572993,2015-11-20 00:40:05+00:00,http://twitter.com,Say hello to Hall and Oates. Oates is winking and Hall is contemplating the artistic entropy of the universe. 11/10s https://t.co/n5Wtb5Hvsl,11,10,Hall,231,563,others,https://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg,1.0,Labrador_retriever
392,732585889486888962,2016-05-17 14:57:41+00:00,http://twitter.com/download/iphone,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",10,10,None,868,4016,others,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,2.0,Staffordshire_bullterrier
393,668872652652679168,2015-11-23 19:24:02+00:00,http://twitter.com/download/iphone,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,11,10,Amélie,322,566,others,,,
394,709918798883774466,2016-03-16 01:46:45+00:00,http://twitter.com/download/iphone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12,10,Watson,1215,3250,others,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,2.0,Pembroke
395,802952499103731712,2016-11-27 19:09:28+00:00,http://twitter.com/download/iphone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12,10,Marley,2336,10085,others,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1.0,Chow
396,805826884734976000,2016-12-05 17:31:15+00:00,http://twitter.com/download/iphone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12,10,Duke,2132,7335,others,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1.0,Siberian_husky
397,684188786104872960,2016-01-05 01:44:52+00:00,http://twitter.com/download/iphone,"""Yo Boomer I'm taking a selfie, grab your stick""
""Ok make sure to get this rad hole I just dug in there""

Both 10/10 https://t.co/e0gbl9VFpA",10,10,None,1343,3831,others,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,1.0,Kelpie
398,882045870035918850,2017-07-04 01:18:17+00:00,http://twitter.com/download/iphone,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w",13,10,Koko,5203,29900,others,,,
399,698178924120031232,2016-02-12 16:16:41+00:00,http://twitter.com/download/iphone,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,10,10,Lily,830,3084,others,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1.0,Chesapeake_bay_retriever
400,672591271085670400,2015-12-04 01:40:29+00:00,http://twitter.com/download/iphone,Lots of pups here. All are Judea Hazelnuts. Exceptionally portable. 8/10 for all https://t.co/Pa8EmpDCuI,8,10,None,207,782,others,,,
401,676593408224403456,2015-12-15 02:43:33+00:00,http://vine.co,This pupper loves leaves. 11/10 for committed leaf lover https://t.co/APvLqbEhkF,11,10,None,2410,4954,pupper,,,
402,747651430853525504,2016-06-28 04:42:46+00:00,http://twitter.com/download/iphone,Other pupper asked not to have his identity shared. Probably just embarrassed about the headbutt. Also 12/10 it'll be ok mystery pup,12,10,None,179,1520,pupper,,,
403,749996283729883136,2016-07-04 16:00:22+00:00,https://about.twitter.com/products/tweetdeck,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,12,10,Bo,919,3331,others,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,1.0,Old_english_sheepdog
404,885167619883638784,2017-07-12 16:03:00+00:00,http://twitter.com/download/iphone,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,13,10,None,4556,22367,others,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4.0,Malamute
405,692828166163931137,2016-01-28 21:54:41+00:00,http://twitter.com/download/iphone,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,12,10,None,998,3148,pupper,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,1.0,Samoyed
406,780800785462489090,2016-09-27 16:06:28+00:00,http://twitter.com/download/iphone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11,10,Koda,1505,6141,others,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2.0,Siberian_husky
407,776201521193218049,2016-09-14 23:30:38+00:00,http://twitter.com/download/iphone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10,10,O,2919,10681,others,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1.0,Rottweiler
408,877316821321428993,2017-06-21 00:06:44+00:00,http://twitter.com/download/iphone,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. 13/10 for water resistant good boy https://t.co/SHRTIo5pxc",13,10,Dante,5414,27907,others,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,1.0,Saluki
409,748346686624440324,2016-06-30 02:45:28+00:00,http://twitter.com/download/iphone,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",10,10,None,1413,5735,others,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,1.0,Borzoi
410,837471256429613056,2017-03-03 01:14:41+00:00,http://twitter.com/download/iphone,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,12,10,Vincent,2631,13967,others,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,1.0,Norwegian_elkhound
411,689623661272240129,2016-01-20 01:41:08+00:00,http://twitter.com/download/iphone,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,10,10,Lucy,748,2467,others,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,1.0,Toy_poodle
412,674999807681908736,2015-12-10 17:11:09+00:00,http://twitter.com/download/iphone,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8,13,10,None,1232,2433,others,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,1.0,Rottweiler
413,749981277374128128,2016-07-04 15:00:45+00:00,https://about.twitter.com/products/tweetdeck,This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh,1776,10,Atticus,2772,5569,others,,,
414,795400264262053889,2016-11-06 22:59:35+00:00,http://twitter.com/download/iphone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,12,10,Brody,3323,11270,others,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2.0,Golden_retriever
415,712092745624633345,2016-03-22 01:45:15+00:00,http://twitter.com/download/iphone,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,7,10,Steven,1016,3211,others,,,
416,771908950375665664,2016-09-03 03:13:29+00:00,http://twitter.com/download/iphone,"Doggo will persevere. 13/10
https://t.co/yOVzAomJ6k",13,10,None,2181,7298,others,,,
417,670804601705242624,2015-11-29 03:20:54+00:00,http://twitter.com/download/iphone,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b,10,10,Mason,1035,2098,others,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,1.0,Pomeranian
418,699036661657767936,2016-02-15 01:05:02+00:00,http://twitter.com/download/iphone,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,13,10,None,1345,2863,pupper,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,1.0,Chihuahua
419,676946864479084545,2015-12-16 02:08:04+00:00,http://twitter.com/download/iphone,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,12,10,None,426,1844,others,https://pbs.twimg.com/media/CWT_lOQWUAAXPaY.jpg,1.0,Pekinese
420,670833812859932673,2015-11-29 05:16:59+00:00,http://twitter.com/download/iphone,This is Jett. He is unimpressed by flower. 7/10 https://t.co/459qWNnV3F,7,10,Jett,135,474,others,https://pbs.twimg.com/media/CU9HyzSWIAAVcte.jpg,1.0,Pekinese
421,672877615439593473,2015-12-04 20:38:19+00:00,http://twitter.com/download/iphone,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,8,10,Oscar,405,1096,others,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,1.0,Chihuahua
422,791312159183634433,2016-10-26 16:14:55+00:00,http://twitter.com/download/iphone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,12,10,Mabel,2963,9841,others,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4.0,Miniature_pinscher
423,668542336805281792,2015-11-22 21:31:28+00:00,http://twitter.com/download/iphone,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,10,10,None,231,497,others,https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,1.0,American_staffordshire_terrier
424,759446261539934208,2016-07-30 17:51:13+00:00,http://twitter.com/download/iphone,"No no no this is all wrong. The Walmart had to have run into the dog driving the car. 10/10 someone tell him it's ok
https://t.co/fRaTGcj68A",10,10,None,561,1846,others,,,
425,832998151111966721,2017-02-18 17:00:10+00:00,http://twitter.com/download/iphone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13,10,Rhino,2522,14549,others,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,1.0,Boxer
426,749417653287129088,2016-07-03 01:41:06+00:00,http://twitter.com/download/iphone,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,11,10,Finn,1904,6721,others,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2.0,Papillon
427,858107933456039936,2017-04-28 23:57:28+00:00,http://twitter.com/download/iphone,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,12,10,Wyatt,3154,16524,others,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,1.0,Golden_retriever
428,786709082849828864,2016-10-13 23:23:56+00:00,http://twitter.com/download/iphone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",75,10,Logan,7069,20296,others,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1.0,Pomeranian
429,839239871831150596,2017-03-07 22:22:32+00:00,http://twitter.com/download/iphone,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,13,10,Odie,7422,29684,others,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,3.0,Leonberg
430,834931633769889797,2017-02-24 01:03:08+00:00,http://twitter.com/download/iphone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12,10,Tucker,1878,11838,others,,,
431,715220193576927233,2016-03-30 16:52:36+00:00,http://twitter.com/download/iphone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10,10,Nico,736,2630,others,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,1.0,Chihuahua
432,738883359779196928,2016-06-04 00:01:35+00:00,http://twitter.com/download/iphone,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,10,10,None,917,3661,others,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,2.0,Labrador_retriever
433,672264251789176834,2015-12-03 04:01:02+00:00,http://twitter.com/download/iphone,This is Kreg. He has the eyes of a tyrannical dictator. Will not rest until household is his. 10/10 https://t.co/TUeuaOmunV,10,10,Kreg,383,1212,others,https://pbs.twimg.com/media/CVRcxJ-WsAAXOhO.jpg,1.0,Chihuahua
434,741067306818797568,2016-06-10 00:39:48+00:00,http://twitter.com/download/iphone,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,12,10,just,3520,10342,doggo,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1.0,Golden_retriever
435,743980027717509120,2016-06-18 01:33:55+00:00,http://twitter.com/download/iphone,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,11,10,Geno,1231,4551,others,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1.0,Bull_mastiff
436,667405339315146752,2015-11-19 18:13:27+00:00,http://twitter.com/download/iphone,This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,7,10,Biden,234,489,others,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,1.0,Saint_bernard
437,672828477930868736,2015-12-04 17:23:04+00:00,http://twitter.com/download/iphone,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10 https://t.co/fvxHL6cRRs,9,10,Jerry,533,1343,others,,,
438,704134088924532736,2016-02-29 02:40:23+00:00,http://vine.co,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,12,10,None,519,1653,pupper,,,
439,671768281401958400,2015-12-01 19:10:13+00:00,http://twitter.com/download/iphone,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 https://t.co/TASnD8Q08S,10,10,None,572,1269,others,https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg,2.0,Chihuahua
440,730211855403241472,2016-05-11 01:44:07+00:00,http://twitter.com/download/iphone,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11,10,Ziva,1182,4180,others,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,1.0,Pug
441,670807719151067136,2015-11-29 03:33:17+00:00,http://twitter.com/download/iphone,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzH8JH06g",11,10,Andy,546,1234,others,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,1.0,Old_english_sheepdog
442,670069087419133954,2015-11-27 02:38:14+00:00,http://twitter.com/download/iphone,This is Randall. He's from Chernobyl. Built playground himself. Has been stuck up there quite a while. 5/10 good dog https://t.co/pzrvc7wKGd,5,10,Randall,278,676,others,,,
443,673320132811366400,2015-12-06 01:56:44+00:00,http://twitter.com/download/iphone,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,11,10,Frankie,8705,14441,others,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,3.0,Samoyed
444,849051919805034497,2017-04-04 00:12:06+00:00,http://twitter.com/download/iphone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,13,10,Kevin,7396,32617,others,,,
445,776113305656188928,2016-09-14 17:40:06+00:00,http://twitter.com/download/iphone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11,10,Sampson,5068,13102,pupper,,,
446,758740312047005698,2016-07-28 19:06:01+00:00,http://twitter.com/download/iphone,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj,12,10,Boston,1824,6339,others,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,1.0,Chesapeake_bay_retriever
447,668967877119254528,2015-11-24 01:42:25+00:00,http://twitter.com/download/iphone,"12/10 good shit Bubka
@wane15",12,10,None,25,161,others,,,
448,888554962724278272,2017-07-22 00:23:06+00:00,http://twitter.com/download/iphone,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,13,10,Ralphus,3732,20290,others,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3.0,Siberian_husky
449,702332542343577600,2016-02-24 03:21:41+00:00,http://vine.co,This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd,13,10,Rudy,1755,3491,others,,,
450,819924195358416896,2017-01-13 15:08:56+00:00,http://twitter.com/download/iphone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,11,10,None,5607,14305,doggo,,,
451,684538444857667585,2016-01-06 00:54:18+00:00,http://twitter.com/download/iphone,"After watching this video, we've determined that Pippa will be upgraded to a 12/10. Please enjoy https://t.co/IKoRK4yoxV",12,10,None,1085,2915,others,https://pbs.twimg.com/ext_tw_video_thumb/684538367950872576/pu/img/kTKOkSU45BS-fpq8.jpg,1.0,Chihuahua
452,666983947667116034,2015-11-18 14:18:59+00:00,http://twitter.com/download/iphone,This is a curly Ticonderoga named Pepe. No feet. Loves to jet ski. 11/10 would hug until forever https://t.co/cyDfaK8NBc,11,10,a,1040,2679,others,,,
453,707420581654872064,2016-03-09 04:19:44+00:00,http://twitter.com/download/iphone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4,10,Keurig,789,2499,others,,,
